"","ds","country","polygon_source","polygon_id","polygon_name","all_day_bing_tiles_visited_relative_change","all_day_ratio_single_tile_users","baseline_name","baseline_type"
"1",2020-03-01,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.14996,0.25847,"full_february","DAY_OF_WEEK"
"2",2020-03-02,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.07267,0.17395,"full_february","DAY_OF_WEEK"
"3",2020-03-03,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.0972,0.19337,"full_february","DAY_OF_WEEK"
"4",2020-03-04,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.01473,0.15706,"full_february","DAY_OF_WEEK"
"5",2020-03-05,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.02099,0.15907,"full_february","DAY_OF_WEEK"
"6",2020-03-06,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.04069,0.16095,"full_february","DAY_OF_WEEK"
"7",2020-03-07,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.01273,0.19495,"full_february","DAY_OF_WEEK"
"8",2020-03-08,"GEO","GADM","GEO.12.1_1","Tbilisi",0.02822,0.20077,"full_february","DAY_OF_WEEK"
"9",2020-03-09,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.01008,0.15834,"full_february","DAY_OF_WEEK"
"10",2020-03-10,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.03134,0.16825,"full_february","DAY_OF_WEEK"
"11",2020-03-11,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.05039,0.173,"full_february","DAY_OF_WEEK"
"12",2020-03-12,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.07773,0.17951,"full_february","DAY_OF_WEEK"
"13",2020-03-13,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.1195,0.19947,"full_february","DAY_OF_WEEK"
"14",2020-03-14,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.14039,0.23784,"full_february","DAY_OF_WEEK"
"15",2020-03-15,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.14061,0.26209,"full_february","DAY_OF_WEEK"
"16",2020-03-16,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.2133,0.24275,"full_february","DAY_OF_WEEK"
"17",2020-03-17,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.25175,0.27218,"full_february","DAY_OF_WEEK"
"18",2020-03-18,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.31835,0.31577,"full_february","DAY_OF_WEEK"
"19",2020-03-19,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.33275,0.3062,"full_february","DAY_OF_WEEK"
"20",2020-03-20,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.32642,0.30151,"full_february","DAY_OF_WEEK"
"21",2020-03-21,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.35665,0.34891,"full_february","DAY_OF_WEEK"
"22",2020-03-22,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.42696,0.40753,"full_february","DAY_OF_WEEK"
"23",2020-03-23,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.42496,0.35441,"full_february","DAY_OF_WEEK"
"24",2020-03-24,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.43526,0.37104,"full_february","DAY_OF_WEEK"
"25",2020-03-25,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.44287,0.36679,"full_february","DAY_OF_WEEK"
"26",2020-03-26,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.44701,0.36862,"full_february","DAY_OF_WEEK"
"27",2020-03-27,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.44851,0.36346,"full_february","DAY_OF_WEEK"
"28",2020-03-28,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.41503,0.36929,"full_february","DAY_OF_WEEK"
"29",2020-03-29,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.44857,0.42358,"full_february","DAY_OF_WEEK"
"30",2020-03-30,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.47488,0.39879,"full_february","DAY_OF_WEEK"
"31",2020-03-31,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.49482,0.41801,"full_february","DAY_OF_WEEK"
"32",2020-04-01,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.51547,0.41646,"full_february","DAY_OF_WEEK"
"33",2020-04-02,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.54983,0.44596,"full_february","DAY_OF_WEEK"
"34",2020-04-03,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.52326,0.41575,"full_february","DAY_OF_WEEK"
"35",2020-04-04,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.54787,0.46282,"full_february","DAY_OF_WEEK"
"36",2020-04-05,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.48455,0.43947,"full_february","DAY_OF_WEEK"
"37",2020-04-06,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.52477,0.42704,"full_february","DAY_OF_WEEK"
"38",2020-04-07,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.54046,0.44777,"full_february","DAY_OF_WEEK"
"39",2020-04-08,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.53783,0.444,"full_february","DAY_OF_WEEK"
"40",2020-04-09,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.55714,0.45175,"full_february","DAY_OF_WEEK"
"41",2020-04-10,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.49623,0.39307,"full_february","DAY_OF_WEEK"
"42",2020-04-11,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.48799,0.41842,"full_february","DAY_OF_WEEK"
"43",2020-04-12,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.48844,0.43987,"full_february","DAY_OF_WEEK"
"44",2020-04-13,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.47682,0.3932,"full_february","DAY_OF_WEEK"
"45",2020-04-14,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.45601,0.37735,"full_february","DAY_OF_WEEK"
"46",2020-04-15,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.40291,0.36327,"full_february","DAY_OF_WEEK"
"47",2020-04-16,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.52401,0.41338,"full_february","DAY_OF_WEEK"
"48",2020-04-17,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.6305,0.43472,"full_february","DAY_OF_WEEK"
"49",2020-04-18,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.67024,0.4923,"full_february","DAY_OF_WEEK"
"50",2020-04-19,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.66431,0.52107,"full_february","DAY_OF_WEEK"
"51",2020-04-20,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.71535,0.51998,"full_february","DAY_OF_WEEK"
"52",2020-04-21,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.69288,0.52257,"full_february","DAY_OF_WEEK"
"53",2020-04-22,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.69032,0.5385,"full_february","DAY_OF_WEEK"
"54",2020-04-23,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.67684,0.5252,"full_february","DAY_OF_WEEK"
"55",2020-04-24,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.68851,0.53457,"full_february","DAY_OF_WEEK"
"56",2020-04-25,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.6618,0.51864,"full_february","DAY_OF_WEEK"
"57",2020-04-26,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.63959,0.51483,"full_february","DAY_OF_WEEK"
"58",2020-04-27,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.3723,0.35226,"full_february","DAY_OF_WEEK"
"59",2020-04-28,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.38587,0.36656,"full_february","DAY_OF_WEEK"
"60",2020-04-29,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.45667,0.38137,"full_february","DAY_OF_WEEK"
"61",2020-04-30,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.44392,0.35515,"full_february","DAY_OF_WEEK"
"62",2020-05-01,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.44579,0.35211,"full_february","DAY_OF_WEEK"
"63",2020-05-02,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.43598,0.36614,"full_february","DAY_OF_WEEK"
"64",2020-05-03,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.41403,0.37578,"full_february","DAY_OF_WEEK"
"65",2020-05-04,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.42796,0.3525,"full_february","DAY_OF_WEEK"
"66",2020-05-05,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.42677,0.36456,"full_february","DAY_OF_WEEK"
"67",2020-05-06,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.4386,0.38125,"full_february","DAY_OF_WEEK"
"68",2020-05-07,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.47275,0.40815,"full_february","DAY_OF_WEEK"
"69",2020-05-08,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.41423,0.34984,"full_february","DAY_OF_WEEK"
"70",2020-05-09,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.4665,0.41721,"full_february","DAY_OF_WEEK"
"71",2020-05-10,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.48264,0.44181,"full_february","DAY_OF_WEEK"
"72",2020-05-11,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.30271,0.31046,"full_february","DAY_OF_WEEK"
"73",2020-05-12,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.29396,0.2996,"full_february","DAY_OF_WEEK"
"74",2020-05-13,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.29677,0.30915,"full_february","DAY_OF_WEEK"
"75",2020-05-14,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.29347,0.29805,"full_february","DAY_OF_WEEK"
"76",2020-05-15,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.287,0.28463,"full_february","DAY_OF_WEEK"
"77",2020-05-16,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.25897,0.29596,"full_february","DAY_OF_WEEK"
"78",2020-05-17,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.28385,0.33887,"full_february","DAY_OF_WEEK"
"79",2020-05-18,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.25857,0.28047,"full_february","DAY_OF_WEEK"
"80",2020-05-19,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.26286,0.28883,"full_february","DAY_OF_WEEK"
"81",2020-05-20,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.24054,0.26951,"full_february","DAY_OF_WEEK"
"82",2020-05-21,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.25559,0.27175,"full_february","DAY_OF_WEEK"
"83",2020-05-22,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.26092,0.27902,"full_february","DAY_OF_WEEK"
"84",2020-05-23,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.25496,0.32153,"full_february","DAY_OF_WEEK"
"85",2020-05-24,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.21227,0.32456,"full_february","DAY_OF_WEEK"
"86",2020-05-25,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.24617,0.30952,"full_february","DAY_OF_WEEK"
"87",2020-05-26,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.22054,0.26254,"full_february","DAY_OF_WEEK"
"88",2020-05-27,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.10981,0.22722,"full_february","DAY_OF_WEEK"
"89",2020-05-28,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.14227,0.23048,"full_february","DAY_OF_WEEK"
"90",2020-05-29,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.14309,0.22366,"full_february","DAY_OF_WEEK"
"91",2020-05-30,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.12389,0.23879,"full_february","DAY_OF_WEEK"
"92",2020-05-31,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.06377,0.24501,"full_february","DAY_OF_WEEK"
"93",2020-06-01,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.03737,0.18682,"full_february","DAY_OF_WEEK"
"94",2020-06-02,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.07583,0.20484,"full_february","DAY_OF_WEEK"
"95",2020-06-03,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.09716,0.21297,"full_february","DAY_OF_WEEK"
"96",2020-06-04,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.07351,0.20431,"full_february","DAY_OF_WEEK"
"97",2020-06-05,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.06323,0.19548,"full_february","DAY_OF_WEEK"
"98",2020-06-06,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00606,0.20244,"full_february","DAY_OF_WEEK"
"99",2020-06-07,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04452,0.2156,"full_february","DAY_OF_WEEK"
"100",2020-06-08,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.0113,0.18254,"full_february","DAY_OF_WEEK"
"101",2020-06-09,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.0325,0.1869,"full_february","DAY_OF_WEEK"
"102",2020-06-10,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.02106,0.18419,"full_february","DAY_OF_WEEK"
"103",2020-06-11,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.05342,0.18625,"full_february","DAY_OF_WEEK"
"104",2020-06-12,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.03216,0.18246,"full_february","DAY_OF_WEEK"
"105",2020-06-13,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00535,0.20242,"full_february","DAY_OF_WEEK"
"106",2020-06-14,"GEO","GADM","GEO.12.1_1","Tbilisi",0.06166,0.21063,"full_february","DAY_OF_WEEK"
"107",2020-06-15,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00502,0.17651,"full_february","DAY_OF_WEEK"
"108",2020-06-16,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.01141,0.17897,"full_february","DAY_OF_WEEK"
"109",2020-06-17,"GEO","GADM","GEO.12.1_1","Tbilisi",0.00034,0.17503,"full_february","DAY_OF_WEEK"
"110",2020-06-18,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.0394,0.17898,"full_february","DAY_OF_WEEK"
"111",2020-06-19,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.04626,0.18147,"full_february","DAY_OF_WEEK"
"112",2020-06-20,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.01152,0.1975,"full_february","DAY_OF_WEEK"
"113",2020-06-21,"GEO","GADM","GEO.12.1_1","Tbilisi",0.01769,0.2237,"full_february","DAY_OF_WEEK"
"114",2020-06-22,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00096,0.17332,"full_february","DAY_OF_WEEK"
"115",2020-06-23,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.01036,0.17555,"full_february","DAY_OF_WEEK"
"116",2020-06-24,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00103,0.17296,"full_february","DAY_OF_WEEK"
"117",2020-06-25,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.01938,0.17475,"full_february","DAY_OF_WEEK"
"118",2020-06-26,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.02744,0.17858,"full_february","DAY_OF_WEEK"
"119",2020-06-27,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00403,0.20437,"full_february","DAY_OF_WEEK"
"120",2020-06-28,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.01976,0.22958,"full_february","DAY_OF_WEEK"
"121",2020-06-29,"GEO","GADM","GEO.12.1_1","Tbilisi",0.00411,0.16703,"full_february","DAY_OF_WEEK"
"122",2020-06-30,"GEO","GADM","GEO.12.1_1","Tbilisi",0.01082,0.16714,"full_february","DAY_OF_WEEK"
"123",2020-07-01,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00555,0.17071,"full_february","DAY_OF_WEEK"
"124",2020-07-02,"GEO","GADM","GEO.12.1_1","Tbilisi",0.01028,0.16647,"full_february","DAY_OF_WEEK"
"125",2020-07-03,"GEO","GADM","GEO.12.1_1","Tbilisi",0.00075,0.16595,"full_february","DAY_OF_WEEK"
"126",2020-07-04,"GEO","GADM","GEO.12.1_1","Tbilisi",0.05432,0.18374,"full_february","DAY_OF_WEEK"
"127",2020-07-05,"GEO","GADM","GEO.12.1_1","Tbilisi",0.07451,0.20496,"full_february","DAY_OF_WEEK"
"128",2020-07-06,"GEO","GADM","GEO.12.1_1","Tbilisi",0.02848,0.16411,"full_february","DAY_OF_WEEK"
"129",2020-07-07,"GEO","GADM","GEO.12.1_1","Tbilisi",0.02291,0.16819,"full_february","DAY_OF_WEEK"
"130",2020-07-08,"GEO","GADM","GEO.12.1_1","Tbilisi",0.00819,0.16801,"full_february","DAY_OF_WEEK"
"131",2020-07-09,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.02231,0.17613,"full_february","DAY_OF_WEEK"
"132",2020-07-10,"GEO","GADM","GEO.12.1_1","Tbilisi",0.00434,0.16682,"full_february","DAY_OF_WEEK"
"133",2020-07-11,"GEO","GADM","GEO.12.1_1","Tbilisi",0.00949,0.19915,"full_february","DAY_OF_WEEK"
"134",2020-07-12,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04828,0.2105,"full_february","DAY_OF_WEEK"
"135",2020-07-13,"GEO","GADM","GEO.12.1_1","Tbilisi",0.01697,0.16866,"full_february","DAY_OF_WEEK"
"136",2020-07-14,"GEO","GADM","GEO.12.1_1","Tbilisi",0.00626,0.1672,"full_february","DAY_OF_WEEK"
"137",2020-07-15,"GEO","GADM","GEO.12.1_1","Tbilisi",0.03591,0.1623,"full_february","DAY_OF_WEEK"
"138",2020-07-16,"GEO","GADM","GEO.12.1_1","Tbilisi",0.03269,0.16299,"full_february","DAY_OF_WEEK"
"139",2020-07-17,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04418,0.15854,"full_february","DAY_OF_WEEK"
"140",2020-07-18,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04817,0.19529,"full_february","DAY_OF_WEEK"
"141",2020-07-19,"GEO","GADM","GEO.12.1_1","Tbilisi",0.08841,0.20361,"full_february","DAY_OF_WEEK"
"142",2020-07-20,"GEO","GADM","GEO.12.1_1","Tbilisi",0.05551,0.16151,"full_february","DAY_OF_WEEK"
"143",2020-07-21,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04394,0.16344,"full_february","DAY_OF_WEEK"
"144",2020-07-22,"GEO","GADM","GEO.12.1_1","Tbilisi",0.0301,0.16802,"full_february","DAY_OF_WEEK"
"145",2020-07-23,"GEO","GADM","GEO.12.1_1","Tbilisi",0.02602,0.16189,"full_february","DAY_OF_WEEK"
"146",2020-07-24,"GEO","GADM","GEO.12.1_1","Tbilisi",0.01703,0.16139,"full_february","DAY_OF_WEEK"
"147",2020-07-25,"GEO","GADM","GEO.12.1_1","Tbilisi",0.0863,0.17533,"full_february","DAY_OF_WEEK"
"148",2020-07-26,"GEO","GADM","GEO.12.1_1","Tbilisi",0.0951,0.19922,"full_february","DAY_OF_WEEK"
"149",2020-07-27,"GEO","GADM","GEO.12.1_1","Tbilisi",0.0369,0.16226,"full_february","DAY_OF_WEEK"
"150",2020-07-28,"GEO","GADM","GEO.12.1_1","Tbilisi",0.02944,0.16323,"full_february","DAY_OF_WEEK"
"151",2020-07-29,"GEO","GADM","GEO.12.1_1","Tbilisi",0.00593,0.17053,"full_february","DAY_OF_WEEK"
"152",2020-07-30,"GEO","GADM","GEO.12.1_1","Tbilisi",0.03327,0.16116,"full_february","DAY_OF_WEEK"
"153",2020-07-31,"GEO","GADM","GEO.12.1_1","Tbilisi",0.0265,0.15703,"full_february","DAY_OF_WEEK"
"154",2020-08-01,"GEO","GADM","GEO.12.1_1","Tbilisi",0.12747,0.17078,"full_february","DAY_OF_WEEK"
"155",2020-08-02,"GEO","GADM","GEO.12.1_1","Tbilisi",0.08803,0.20371,"full_february","DAY_OF_WEEK"
"156",2020-08-03,"GEO","GADM","GEO.12.1_1","Tbilisi",0.0436,0.16725,"full_february","DAY_OF_WEEK"
"157",2020-08-04,"GEO","GADM","GEO.12.1_1","Tbilisi",0.06725,0.15675,"full_february","DAY_OF_WEEK"
"158",2020-08-05,"GEO","GADM","GEO.12.1_1","Tbilisi",0.06227,0.15883,"full_february","DAY_OF_WEEK"
"159",2020-08-06,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04954,0.16275,"full_february","DAY_OF_WEEK"
"160",2020-08-07,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04215,0.1576,"full_february","DAY_OF_WEEK"
"161",2020-08-08,"GEO","GADM","GEO.12.1_1","Tbilisi",0.09798,0.1797,"full_february","DAY_OF_WEEK"
"162",2020-08-09,"GEO","GADM","GEO.12.1_1","Tbilisi",0.1042,0.20411,"full_february","DAY_OF_WEEK"
"163",2020-08-10,"GEO","GADM","GEO.12.1_1","Tbilisi",0.06802,0.15777,"full_february","DAY_OF_WEEK"
"164",2020-08-11,"GEO","GADM","GEO.12.1_1","Tbilisi",0.05478,0.16331,"full_february","DAY_OF_WEEK"
"165",2020-08-12,"GEO","GADM","GEO.12.1_1","Tbilisi",0.01598,0.17237,"full_february","DAY_OF_WEEK"
"166",2020-08-13,"GEO","GADM","GEO.12.1_1","Tbilisi",0.02733,0.16702,"full_february","DAY_OF_WEEK"
"167",2020-08-14,"GEO","GADM","GEO.12.1_1","Tbilisi",0.02245,0.16277,"full_february","DAY_OF_WEEK"
"168",2020-08-15,"GEO","GADM","GEO.12.1_1","Tbilisi",0.09547,0.18367,"full_february","DAY_OF_WEEK"
"169",2020-08-16,"GEO","GADM","GEO.12.1_1","Tbilisi",0.09448,0.20768,"full_february","DAY_OF_WEEK"
"170",2020-08-17,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04031,0.16524,"full_february","DAY_OF_WEEK"
"171",2020-08-18,"GEO","GADM","GEO.12.1_1","Tbilisi",0.03429,0.16716,"full_february","DAY_OF_WEEK"
"172",2020-08-19,"GEO","GADM","GEO.12.1_1","Tbilisi",0.03933,0.16318,"full_february","DAY_OF_WEEK"
"173",2020-08-20,"GEO","GADM","GEO.12.1_1","Tbilisi",0.01444,0.16349,"full_february","DAY_OF_WEEK"
"174",2020-08-21,"GEO","GADM","GEO.12.1_1","Tbilisi",0.01849,0.16536,"full_february","DAY_OF_WEEK"
"175",2020-08-22,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.02708,0.21665,"full_february","DAY_OF_WEEK"
"176",2020-08-23,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04116,0.2215,"full_february","DAY_OF_WEEK"
"177",2020-08-24,"GEO","GADM","GEO.12.1_1","Tbilisi",0.00917,0.1732,"full_february","DAY_OF_WEEK"
"178",2020-08-25,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04451,0.16267,"full_february","DAY_OF_WEEK"
"179",2020-08-26,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04315,0.16089,"full_february","DAY_OF_WEEK"
"180",2020-08-27,"GEO","GADM","GEO.12.1_1","Tbilisi",0.06001,0.15518,"full_february","DAY_OF_WEEK"
"181",2020-08-28,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.04395,0.18092,"full_february","DAY_OF_WEEK"
"182",2020-08-29,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00108,0.19155,"full_february","DAY_OF_WEEK"
"183",2020-08-30,"GEO","GADM","GEO.12.1_1","Tbilisi",0.05572,0.20711,"full_february","DAY_OF_WEEK"
"184",2020-08-31,"GEO","GADM","GEO.12.1_1","Tbilisi",0.05597,0.16041,"full_february","DAY_OF_WEEK"
"185",2020-09-01,"GEO","GADM","GEO.12.1_1","Tbilisi",0.06997,0.1514,"full_february","DAY_OF_WEEK"
"186",2020-09-02,"GEO","GADM","GEO.12.1_1","Tbilisi",0.05403,0.15032,"full_february","DAY_OF_WEEK"
"187",2020-09-03,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04052,0.15273,"full_february","DAY_OF_WEEK"
"188",2020-09-04,"GEO","GADM","GEO.12.1_1","Tbilisi",0.03064,0.15373,"full_february","DAY_OF_WEEK"
"189",2020-09-05,"GEO","GADM","GEO.12.1_1","Tbilisi",0.11147,0.16786,"full_february","DAY_OF_WEEK"
"190",2020-09-06,"GEO","GADM","GEO.12.1_1","Tbilisi",0.12482,0.19223,"full_february","DAY_OF_WEEK"
"191",2020-09-07,"GEO","GADM","GEO.12.1_1","Tbilisi",0.08975,0.14655,"full_february","DAY_OF_WEEK"
"192",2020-09-08,"GEO","GADM","GEO.12.1_1","Tbilisi",0.09,0.15619,"full_february","DAY_OF_WEEK"
"193",2020-09-09,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04762,0.15394,"full_february","DAY_OF_WEEK"
"194",2020-09-10,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04123,0.14924,"full_february","DAY_OF_WEEK"
"195",2020-09-11,"GEO","GADM","GEO.12.1_1","Tbilisi",0.03426,0.14616,"full_february","DAY_OF_WEEK"
"196",2020-09-12,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04119,0.17407,"full_february","DAY_OF_WEEK"
"197",2020-09-13,"GEO","GADM","GEO.12.1_1","Tbilisi",0.04292,0.19683,"full_february","DAY_OF_WEEK"
"198",2020-09-14,"GEO","GADM","GEO.12.1_1","Tbilisi",0.02546,0.1484,"full_february","DAY_OF_WEEK"
"199",2020-09-15,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.01147,0.16457,"full_february","DAY_OF_WEEK"
"200",2020-09-16,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00721,0.1642,"full_february","DAY_OF_WEEK"
"201",2020-09-17,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.02086,0.16649,"full_february","DAY_OF_WEEK"
"202",2020-09-18,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.05253,0.17061,"full_february","DAY_OF_WEEK"
"203",2020-09-19,"GEO","GADM","GEO.12.1_1","Tbilisi",0.01322,0.18659,"full_february","DAY_OF_WEEK"
"204",2020-09-20,"GEO","GADM","GEO.12.1_1","Tbilisi",0.01719,0.20921,"full_february","DAY_OF_WEEK"
"205",2020-09-21,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00745,0.16852,"full_february","DAY_OF_WEEK"
"206",2020-09-22,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.0412,0.18331,"full_february","DAY_OF_WEEK"
"207",2020-09-23,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.03262,0.17898,"full_february","DAY_OF_WEEK"
"208",2020-09-24,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.04092,0.17079,"full_february","DAY_OF_WEEK"
"209",2020-09-25,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.03106,0.1679,"full_february","DAY_OF_WEEK"
"210",2020-09-26,"GEO","GADM","GEO.12.1_1","Tbilisi",0.01761,0.18526,"full_february","DAY_OF_WEEK"
"211",2020-09-27,"GEO","GADM","GEO.12.1_1","Tbilisi",0.03118,0.20898,"full_february","DAY_OF_WEEK"
"212",2020-09-28,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.015,0.17038,"full_february","DAY_OF_WEEK"
"213",2020-09-29,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.02297,0.17746,"full_february","DAY_OF_WEEK"
"214",2020-09-30,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00694,0.17172,"full_february","DAY_OF_WEEK"
"215",2020-10-01,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00501,0.16799,"full_february","DAY_OF_WEEK"
