"","ds","country","polygon_source","polygon_id","polygon_name","all_day_bing_tiles_visited_relative_change","all_day_ratio_single_tile_users","baseline_name","baseline_type"
"3114",2020-10-24,"GEO","GADM","GEO.11.3_1","Kareli",0.0999,0.30229,"full_february","DAY_OF_WEEK"
"3115",2020-10-25,"GEO","GADM","GEO.11.3_1","Kareli",-0.07269,0.31108,"full_february","DAY_OF_WEEK"
"3116",2020-10-26,"GEO","GADM","GEO.11.3_1","Kareli",0.12477,0.25372,"full_february","DAY_OF_WEEK"
"3117",2020-10-27,"GEO","GADM","GEO.11.3_1","Kareli",0.13707,0.2567,"full_february","DAY_OF_WEEK"
"3118",2020-10-28,"GEO","GADM","GEO.11.3_1","Kareli",0.0525,0.2878,"full_february","DAY_OF_WEEK"
"3119",2020-10-29,"GEO","GADM","GEO.11.3_1","Kareli",0.07879,0.29261,"full_february","DAY_OF_WEEK"
"3120",2020-10-30,"GEO","GADM","GEO.11.3_1","Kareli",0.19869,0.28292,"full_february","DAY_OF_WEEK"
"3121",2020-10-31,"GEO","GADM","GEO.11.3_1","Kareli",0.24272,0.24586,"full_february","DAY_OF_WEEK"
"3122",2020-11-01,"GEO","GADM","GEO.11.3_1","Kareli",0.03336,0.28811,"full_february","DAY_OF_WEEK"
"3123",2020-11-02,"GEO","GADM","GEO.11.3_1","Kareli",0.01691,0.27891,"full_february","DAY_OF_WEEK"
"3124",2020-11-03,"GEO","GADM","GEO.11.3_1","Kareli",0.05196,0.31379,"full_february","DAY_OF_WEEK"
"3125",2020-11-04,"GEO","GADM","GEO.11.3_1","Kareli",-0.04329,0.32373,"full_february","DAY_OF_WEEK"
"3126",2020-11-05,"GEO","GADM","GEO.11.3_1","Kareli",-0.0559,0.30408,"full_february","DAY_OF_WEEK"
"3127",2020-11-06,"GEO","GADM","GEO.11.3_1","Kareli",-0.0088,0.32544,"full_february","DAY_OF_WEEK"
"3128",2020-11-07,"GEO","GADM","GEO.11.3_1","Kareli",-0.06779,0.39853,"full_february","DAY_OF_WEEK"
"3129",2020-11-08,"GEO","GADM","GEO.11.3_1","Kareli",0.05261,0.37541,"full_february","DAY_OF_WEEK"
"3130",2020-11-09,"GEO","GADM","GEO.11.3_1","Kareli",0.04832,0.31199,"full_february","DAY_OF_WEEK"
"3131",2020-11-10,"GEO","GADM","GEO.11.3_1","Kareli",-0.00247,0.32477,"full_february","DAY_OF_WEEK"
"3132",2020-11-11,"GEO","GADM","GEO.11.3_1","Kareli",0.06021,0.31105,"full_february","DAY_OF_WEEK"
"3133",2020-11-12,"GEO","GADM","GEO.11.3_1","Kareli",0.029,0.33408,"full_february","DAY_OF_WEEK"
"3134",2020-11-13,"GEO","GADM","GEO.11.3_1","Kareli",0.04601,0.32166,"full_february","DAY_OF_WEEK"
"3135",2020-11-14,"GEO","GADM","GEO.11.3_1","Kareli",-0.05653,0.36259,"full_february","DAY_OF_WEEK"
"3136",2020-11-15,"GEO","GADM","GEO.11.3_1","Kareli",-0.17622,0.36164,"full_february","DAY_OF_WEEK"
"3137",2020-11-16,"GEO","GADM","GEO.11.3_1","Kareli",0.00605,0.31365,"full_february","DAY_OF_WEEK"
"3138",2020-11-17,"GEO","GADM","GEO.11.3_1","Kareli",-0.01178,0.32085,"full_february","DAY_OF_WEEK"
"3139",2020-11-18,"GEO","GADM","GEO.11.3_1","Kareli",0.11615,0.3572,"full_february","DAY_OF_WEEK"
"3140",2020-11-19,"GEO","GADM","GEO.11.3_1","Kareli",-0.07368,0.35051,"full_february","DAY_OF_WEEK"
"3141",2020-11-20,"GEO","GADM","GEO.11.3_1","Kareli",-0.05118,0.34031,"full_february","DAY_OF_WEEK"
"3142",2020-11-21,"GEO","GADM","GEO.11.3_1","Kareli",0.1286,0.32089,"full_february","DAY_OF_WEEK"
"3143",2020-11-22,"GEO","GADM","GEO.11.3_1","Kareli",-0.06379,0.3417,"full_february","DAY_OF_WEEK"
"3144",2020-11-23,"GEO","GADM","GEO.11.3_1","Kareli",-0.04467,0.33312,"full_february","DAY_OF_WEEK"
"3145",2020-11-24,"GEO","GADM","GEO.11.3_1","Kareli",0.06824,0.29183,"full_february","DAY_OF_WEEK"
"3146",2020-11-25,"GEO","GADM","GEO.11.3_1","Kareli",0.01613,0.33702,"full_february","DAY_OF_WEEK"
"3147",2020-11-26,"GEO","GADM","GEO.11.3_1","Kareli",0.1163,0.32512,"full_february","DAY_OF_WEEK"
"3148",2020-11-27,"GEO","GADM","GEO.11.3_1","Kareli",0.0883,0.32901,"full_february","DAY_OF_WEEK"
"3149",2020-11-28,"GEO","GADM","GEO.11.3_1","Kareli",-0.11173,0.39074,"full_february","DAY_OF_WEEK"
"3150",2020-11-29,"GEO","GADM","GEO.11.3_1","Kareli",-0.16626,0.37918,"full_february","DAY_OF_WEEK"
"3151",2020-11-30,"GEO","GADM","GEO.11.3_1","Kareli",-0.13283,0.33696,"full_february","DAY_OF_WEEK"
"3152",2020-12-01,"GEO","GADM","GEO.11.3_1","Kareli",-0.12139,0.33382,"full_february","DAY_OF_WEEK"
"3153",2020-12-02,"GEO","GADM","GEO.11.3_1","Kareli",-0.0534,0.3283,"full_february","DAY_OF_WEEK"
"3154",2020-12-03,"GEO","GADM","GEO.11.3_1","Kareli",-0.1348,0.34427,"full_february","DAY_OF_WEEK"
"3155",2020-12-04,"GEO","GADM","GEO.11.3_1","Kareli",-0.13603,0.39024,"full_february","DAY_OF_WEEK"
"3156",2020-12-05,"GEO","GADM","GEO.11.3_1","Kareli",-0.06146,0.39869,"full_february","DAY_OF_WEEK"
"3157",2020-12-06,"GEO","GADM","GEO.11.3_1","Kareli",-0.1504,0.41684,"full_february","DAY_OF_WEEK"
"3158",2020-12-07,"GEO","GADM","GEO.11.3_1","Kareli",-0.17225,0.36886,"full_february","DAY_OF_WEEK"
"3159",2020-12-08,"GEO","GADM","GEO.11.3_1","Kareli",-0.17128,0.39513,"full_february","DAY_OF_WEEK"
"3160",2020-12-09,"GEO","GADM","GEO.11.3_1","Kareli",-0.30043,0.37865,"full_february","DAY_OF_WEEK"
"3161",2020-12-10,"GEO","GADM","GEO.11.3_1","Kareli",-0.08349,0.38051,"full_february","DAY_OF_WEEK"
"3162",2020-12-11,"GEO","GADM","GEO.11.3_1","Kareli",-0.20211,0.35826,"full_february","DAY_OF_WEEK"
"3163",2020-12-12,"GEO","GADM","GEO.11.3_1","Kareli",-0.16506,0.41528,"full_february","DAY_OF_WEEK"
"3164",2020-12-13,"GEO","GADM","GEO.11.3_1","Kareli",-0.1755,0.39672,"full_february","DAY_OF_WEEK"
"3165",2020-12-14,"GEO","GADM","GEO.11.3_1","Kareli",-0.04256,0.33982,"full_february","DAY_OF_WEEK"
"3166",2020-12-15,"GEO","GADM","GEO.11.3_1","Kareli",-0.09445,0.38794,"full_february","DAY_OF_WEEK"
"3167",2020-12-16,"GEO","GADM","GEO.11.3_1","Kareli",-0.12495,0.39605,"full_february","DAY_OF_WEEK"
"3168",2020-12-17,"GEO","GADM","GEO.11.3_1","Kareli",-0.08035,0.39937,"full_february","DAY_OF_WEEK"
"3169",2020-12-18,"GEO","GADM","GEO.11.3_1","Kareli",-0.02358,0.37632,"full_february","DAY_OF_WEEK"
"3170",2020-12-19,"GEO","GADM","GEO.11.3_1","Kareli",-0.10543,0.40584,"full_february","DAY_OF_WEEK"
"3171",2020-12-20,"GEO","GADM","GEO.11.3_1","Kareli",-0.11318,0.40248,"full_february","DAY_OF_WEEK"
"3172",2020-12-21,"GEO","GADM","GEO.11.3_1","Kareli",-0.13972,0.35605,"full_february","DAY_OF_WEEK"
"3173",2020-12-22,"GEO","GADM","GEO.11.3_1","Kareli",-0.14742,0.36085,"full_february","DAY_OF_WEEK"
"3174",2020-12-23,"GEO","GADM","GEO.11.3_1","Kareli",-0.06061,0.37072,"full_february","DAY_OF_WEEK"
"3175",2020-12-24,"GEO","GADM","GEO.11.3_1","Kareli",-0.03037,0.36273,"full_february","DAY_OF_WEEK"
"3176",2020-12-25,"GEO","GADM","GEO.11.3_1","Kareli",-0.08682,0.32388,"full_february","DAY_OF_WEEK"
"3177",2020-12-26,"GEO","GADM","GEO.11.3_1","Kareli",-0.07331,0.34415,"full_february","DAY_OF_WEEK"
"3178",2020-12-27,"GEO","GADM","GEO.11.3_1","Kareli",-0.106,0.34517,"full_february","DAY_OF_WEEK"
"3179",2020-12-28,"GEO","GADM","GEO.11.3_1","Kareli",-0.05766,0.30488,"full_february","DAY_OF_WEEK"
"3180",2020-12-29,"GEO","GADM","GEO.11.3_1","Kareli",0.10008,0.32037,"full_february","DAY_OF_WEEK"
"3181",2020-12-30,"GEO","GADM","GEO.11.3_1","Kareli",0.16909,0.30176,"full_february","DAY_OF_WEEK"
"3182",2020-12-31,"GEO","GADM","GEO.11.3_1","Kareli",0.01115,0.34936,"full_february","DAY_OF_WEEK"
"3183",2021-01-01,"GEO","GADM","GEO.11.3_1","Kareli",-0.14331,0.3533,"full_february","DAY_OF_WEEK"
"3184",2021-01-02,"GEO","GADM","GEO.11.3_1","Kareli",-0.10515,0.37276,"full_february","DAY_OF_WEEK"
"3185",2021-01-03,"GEO","GADM","GEO.11.3_1","Kareli",-0.2189,0.34923,"full_february","DAY_OF_WEEK"
"3186",2021-01-04,"GEO","GADM","GEO.11.3_1","Kareli",-0.10167,0.35632,"full_february","DAY_OF_WEEK"
"3187",2021-01-05,"GEO","GADM","GEO.11.3_1","Kareli",-0.25184,0.39373,"full_february","DAY_OF_WEEK"
"3188",2021-01-06,"GEO","GADM","GEO.11.3_1","Kareli",-0.1675,0.35221,"full_february","DAY_OF_WEEK"
"3189",2021-01-07,"GEO","GADM","GEO.11.3_1","Kareli",-0.17467,0.35392,"full_february","DAY_OF_WEEK"
"3190",2021-01-08,"GEO","GADM","GEO.11.3_1","Kareli",-0.10293,0.35488,"full_february","DAY_OF_WEEK"
"3191",2021-01-09,"GEO","GADM","GEO.11.3_1","Kareli",-0.15152,0.38295,"full_february","DAY_OF_WEEK"
"3192",2021-01-10,"GEO","GADM","GEO.11.3_1","Kareli",-0.27284,0.37421,"full_february","DAY_OF_WEEK"
"3193",2021-01-11,"GEO","GADM","GEO.11.3_1","Kareli",-0.20327,0.37645,"full_february","DAY_OF_WEEK"
"3194",2021-01-12,"GEO","GADM","GEO.11.3_1","Kareli",-0.22022,0.39467,"full_february","DAY_OF_WEEK"
"3195",2021-01-13,"GEO","GADM","GEO.11.3_1","Kareli",-0.09323,0.35205,"full_february","DAY_OF_WEEK"
"3196",2021-01-14,"GEO","GADM","GEO.11.3_1","Kareli",-0.13369,0.33508,"full_february","DAY_OF_WEEK"
"3197",2021-01-15,"GEO","GADM","GEO.11.3_1","Kareli",-0.12352,0.31256,"full_february","DAY_OF_WEEK"
"3198",2021-01-16,"GEO","GADM","GEO.11.3_1","Kareli",-0.09558,0.3892,"full_february","DAY_OF_WEEK"
"3199",2021-01-17,"GEO","GADM","GEO.11.3_1","Kareli",-0.20098,0.38143,"full_february","DAY_OF_WEEK"
"3200",2021-01-18,"GEO","GADM","GEO.11.3_1","Kareli",-0.15833,0.34865,"full_february","DAY_OF_WEEK"
"3201",2021-01-19,"GEO","GADM","GEO.11.3_1","Kareli",-0.12605,0.37751,"full_february","DAY_OF_WEEK"
"3202",2021-01-20,"GEO","GADM","GEO.11.3_1","Kareli",-0.07817,0.32101,"full_february","DAY_OF_WEEK"
"3203",2021-01-21,"GEO","GADM","GEO.11.3_1","Kareli",-0.07124,0.35517,"full_february","DAY_OF_WEEK"
"3204",2021-01-22,"GEO","GADM","GEO.11.3_1","Kareli",-0.08451,0.33366,"full_february","DAY_OF_WEEK"
"3205",2021-01-23,"GEO","GADM","GEO.11.3_1","Kareli",0.01821,0.35985,"full_february","DAY_OF_WEEK"
"3206",2021-01-24,"GEO","GADM","GEO.11.3_1","Kareli",-0.02581,0.34047,"full_february","DAY_OF_WEEK"
"3207",2021-01-25,"GEO","GADM","GEO.11.3_1","Kareli",3e-05,0.31722,"full_february","DAY_OF_WEEK"
"3208",2021-01-26,"GEO","GADM","GEO.11.3_1","Kareli",-0.09873,0.34497,"full_february","DAY_OF_WEEK"
"3209",2021-01-27,"GEO","GADM","GEO.11.3_1","Kareli",-0.0029,0.31982,"full_february","DAY_OF_WEEK"
"3210",2021-01-28,"GEO","GADM","GEO.11.3_1","Kareli",0.09689,0.33311,"full_february","DAY_OF_WEEK"
"3211",2021-01-29,"GEO","GADM","GEO.11.3_1","Kareli",-0.04811,0.33614,"full_february","DAY_OF_WEEK"
"3212",2021-01-30,"GEO","GADM","GEO.11.3_1","Kareli",-0.04638,0.36313,"full_february","DAY_OF_WEEK"
"3213",2021-01-31,"GEO","GADM","GEO.11.3_1","Kareli",-0.10306,0.3519,"full_february","DAY_OF_WEEK"
"3214",2021-02-01,"GEO","GADM","GEO.11.3_1","Kareli",0.14007,0.26228,"full_february","DAY_OF_WEEK"
"3215",2021-02-02,"GEO","GADM","GEO.11.3_1","Kareli",0.10948,0.2572,"full_february","DAY_OF_WEEK"
"3216",2021-02-03,"GEO","GADM","GEO.11.3_1","Kareli",-0.02459,0.2851,"full_february","DAY_OF_WEEK"
"3217",2021-02-04,"GEO","GADM","GEO.11.3_1","Kareli",0.02134,0.24888,"full_february","DAY_OF_WEEK"
"3218",2021-02-05,"GEO","GADM","GEO.11.3_1","Kareli",-0.03316,0.30258,"full_february","DAY_OF_WEEK"
"3219",2021-02-06,"GEO","GADM","GEO.11.3_1","Kareli",0.01672,0.39016,"full_february","DAY_OF_WEEK"
"3220",2021-02-07,"GEO","GADM","GEO.11.3_1","Kareli",-0.13764,0.38093,"full_february","DAY_OF_WEEK"
"3221",2021-02-08,"GEO","GADM","GEO.11.3_1","Kareli",0.03679,0.26608,"full_february","DAY_OF_WEEK"
"3222",2021-02-09,"GEO","GADM","GEO.11.3_1","Kareli",-0.0289,0.29142,"full_february","DAY_OF_WEEK"
"3223",2021-02-10,"GEO","GADM","GEO.11.3_1","Kareli",-0.07605,0.27531,"full_february","DAY_OF_WEEK"
"3224",2021-02-11,"GEO","GADM","GEO.11.3_1","Kareli",0.01799,0.26493,"full_february","DAY_OF_WEEK"
"3225",2021-02-12,"GEO","GADM","GEO.11.3_1","Kareli",0.00346,0.2527,"full_february","DAY_OF_WEEK"
"3226",2021-02-13,"GEO","GADM","GEO.11.3_1","Kareli",-0.04531,0.34588,"full_february","DAY_OF_WEEK"
"3227",2021-02-14,"GEO","GADM","GEO.11.3_1","Kareli",-0.03895,0.33147,"full_february","DAY_OF_WEEK"
"3228",2021-02-15,"GEO","GADM","GEO.11.3_1","Kareli",0.11784,0.2337,"full_february","DAY_OF_WEEK"
"3229",2021-02-16,"GEO","GADM","GEO.11.3_1","Kareli",0.01979,0.29888,"full_february","DAY_OF_WEEK"
"3230",2021-02-17,"GEO","GADM","GEO.11.3_1","Kareli",-0.02901,0.29338,"full_february","DAY_OF_WEEK"
"3231",2021-02-18,"GEO","GADM","GEO.11.3_1","Kareli",-0.03228,0.30128,"full_february","DAY_OF_WEEK"
"3232",2021-02-19,"GEO","GADM","GEO.11.3_1","Kareli",-0.12654,0.32228,"full_february","DAY_OF_WEEK"
"3233",2020-03-01,"GEO","GADM","GEO.11.4_1","Kaspi",-0.09506,0.35154,"full_february","DAY_OF_WEEK"
"3234",2020-03-02,"GEO","GADM","GEO.11.4_1","Kaspi",0.11966,0.24198,"full_february","DAY_OF_WEEK"
"3235",2020-03-03,"GEO","GADM","GEO.11.4_1","Kaspi",0.05469,0.27827,"full_february","DAY_OF_WEEK"
"3236",2020-03-04,"GEO","GADM","GEO.11.4_1","Kaspi",0.02493,0.27042,"full_february","DAY_OF_WEEK"
"3237",2020-03-05,"GEO","GADM","GEO.11.4_1","Kaspi",-0.02258,0.2474,"full_february","DAY_OF_WEEK"
"3238",2020-03-06,"GEO","GADM","GEO.11.4_1","Kaspi",-0.08551,0.25124,"full_february","DAY_OF_WEEK"
"3239",2020-03-07,"GEO","GADM","GEO.11.4_1","Kaspi",0.03948,0.29752,"full_february","DAY_OF_WEEK"
"3240",2020-03-08,"GEO","GADM","GEO.11.4_1","Kaspi",0.15135,0.23426,"full_february","DAY_OF_WEEK"
"3241",2020-03-09,"GEO","GADM","GEO.11.4_1","Kaspi",0.08199,0.22163,"full_february","DAY_OF_WEEK"
"3242",2020-03-10,"GEO","GADM","GEO.11.4_1","Kaspi",0.12341,0.24319,"full_february","DAY_OF_WEEK"
"3243",2020-03-11,"GEO","GADM","GEO.11.4_1","Kaspi",-0.07941,0.24544,"full_february","DAY_OF_WEEK"
"3244",2020-03-12,"GEO","GADM","GEO.11.4_1","Kaspi",0.03715,0.28731,"full_february","DAY_OF_WEEK"
"3245",2020-03-13,"GEO","GADM","GEO.11.4_1","Kaspi",-0.06026,0.26983,"full_february","DAY_OF_WEEK"
"3246",2020-03-14,"GEO","GADM","GEO.11.4_1","Kaspi",-0.02918,0.32463,"full_february","DAY_OF_WEEK"
"3247",2020-03-15,"GEO","GADM","GEO.11.4_1","Kaspi",-0.09121,0.32244,"full_february","DAY_OF_WEEK"
"3248",2020-03-16,"GEO","GADM","GEO.11.4_1","Kaspi",-0.02572,0.33501,"full_february","DAY_OF_WEEK"
"3249",2020-03-17,"GEO","GADM","GEO.11.4_1","Kaspi",-0.1673,0.36041,"full_february","DAY_OF_WEEK"
"3250",2020-03-18,"GEO","GADM","GEO.11.4_1","Kaspi",-0.21502,0.35121,"full_february","DAY_OF_WEEK"
"3251",2020-03-19,"GEO","GADM","GEO.11.4_1","Kaspi",-0.1964,0.34007,"full_february","DAY_OF_WEEK"
"3252",2020-03-20,"GEO","GADM","GEO.11.4_1","Kaspi",-0.24351,0.3342,"full_february","DAY_OF_WEEK"
"3253",2020-03-21,"GEO","GADM","GEO.11.4_1","Kaspi",-0.1885,0.36255,"full_february","DAY_OF_WEEK"
"3254",2020-03-22,"GEO","GADM","GEO.11.4_1","Kaspi",-0.23536,0.40955,"full_february","DAY_OF_WEEK"
"3255",2020-03-23,"GEO","GADM","GEO.11.4_1","Kaspi",-0.21548,0.36606,"full_february","DAY_OF_WEEK"
"3256",2020-03-24,"GEO","GADM","GEO.11.4_1","Kaspi",-0.21879,0.38795,"full_february","DAY_OF_WEEK"
"3257",2020-03-25,"GEO","GADM","GEO.11.4_1","Kaspi",-0.30769,0.39048,"full_february","DAY_OF_WEEK"
"3258",2020-03-26,"GEO","GADM","GEO.11.4_1","Kaspi",-0.34642,0.38856,"full_february","DAY_OF_WEEK"
"3259",2020-03-27,"GEO","GADM","GEO.11.4_1","Kaspi",-0.39554,0.40089,"full_february","DAY_OF_WEEK"
"3260",2020-03-28,"GEO","GADM","GEO.11.4_1","Kaspi",-0.27917,0.37994,"full_february","DAY_OF_WEEK"
"3261",2020-03-29,"GEO","GADM","GEO.11.4_1","Kaspi",-0.23104,0.39042,"full_february","DAY_OF_WEEK"
"3262",2020-03-30,"GEO","GADM","GEO.11.4_1","Kaspi",-0.32637,0.434,"full_february","DAY_OF_WEEK"
"3263",2020-03-31,"GEO","GADM","GEO.11.4_1","Kaspi",-0.3822,0.47422,"full_february","DAY_OF_WEEK"
"3264",2020-04-01,"GEO","GADM","GEO.11.4_1","Kaspi",-0.42417,0.44327,"full_february","DAY_OF_WEEK"
"3265",2020-04-02,"GEO","GADM","GEO.11.4_1","Kaspi",-0.43456,0.48632,"full_february","DAY_OF_WEEK"
"3266",2020-04-03,"GEO","GADM","GEO.11.4_1","Kaspi",-0.43894,0.42576,"full_february","DAY_OF_WEEK"
"3267",2020-04-04,"GEO","GADM","GEO.11.4_1","Kaspi",-0.48197,0.49898,"full_february","DAY_OF_WEEK"
"3268",2020-04-05,"GEO","GADM","GEO.11.4_1","Kaspi",-0.34999,0.43048,"full_february","DAY_OF_WEEK"
"3269",2020-04-06,"GEO","GADM","GEO.11.4_1","Kaspi",-0.34143,0.443,"full_february","DAY_OF_WEEK"
"3270",2020-04-07,"GEO","GADM","GEO.11.4_1","Kaspi",-0.46289,0.47386,"full_february","DAY_OF_WEEK"
"3271",2020-04-08,"GEO","GADM","GEO.11.4_1","Kaspi",-0.42918,0.46959,"full_february","DAY_OF_WEEK"
"3272",2020-04-09,"GEO","GADM","GEO.11.4_1","Kaspi",-0.5,0.46874,"full_february","DAY_OF_WEEK"
"3273",2020-04-10,"GEO","GADM","GEO.11.4_1","Kaspi",-0.44444,0.39856,"full_february","DAY_OF_WEEK"
"3274",2020-04-11,"GEO","GADM","GEO.11.4_1","Kaspi",-0.38072,0.46666,"full_february","DAY_OF_WEEK"
"3275",2020-04-12,"GEO","GADM","GEO.11.4_1","Kaspi",-0.32656,0.4595,"full_february","DAY_OF_WEEK"
"3276",2020-04-13,"GEO","GADM","GEO.11.4_1","Kaspi",-0.34192,0.40138,"full_february","DAY_OF_WEEK"
"3277",2020-04-14,"GEO","GADM","GEO.11.4_1","Kaspi",-0.33301,0.40673,"full_february","DAY_OF_WEEK"
"3278",2020-04-15,"GEO","GADM","GEO.11.4_1","Kaspi",-0.21827,0.37999,"full_february","DAY_OF_WEEK"
"3279",2020-04-16,"GEO","GADM","GEO.11.4_1","Kaspi",-0.50319,0.46623,"full_february","DAY_OF_WEEK"
"3280",2020-04-17,"GEO","GADM","GEO.11.4_1","Kaspi",-0.59314,0.43311,"full_february","DAY_OF_WEEK"
"3281",2020-04-18,"GEO","GADM","GEO.11.4_1","Kaspi",-0.59712,0.52776,"full_february","DAY_OF_WEEK"
"3282",2020-04-19,"GEO","GADM","GEO.11.4_1","Kaspi",-0.53959,0.51072,"full_february","DAY_OF_WEEK"
"3283",2020-04-20,"GEO","GADM","GEO.11.4_1","Kaspi",-0.59177,0.55065,"full_february","DAY_OF_WEEK"
"3284",2020-04-21,"GEO","GADM","GEO.11.4_1","Kaspi",-0.6056,0.57843,"full_february","DAY_OF_WEEK"
"3285",2020-04-22,"GEO","GADM","GEO.11.4_1","Kaspi",-0.65753,0.59356,"full_february","DAY_OF_WEEK"
"3286",2020-04-23,"GEO","GADM","GEO.11.4_1","Kaspi",-0.65602,0.60505,"full_february","DAY_OF_WEEK"
"3287",2020-04-24,"GEO","GADM","GEO.11.4_1","Kaspi",-0.66085,0.55247,"full_february","DAY_OF_WEEK"
"3288",2020-04-25,"GEO","GADM","GEO.11.4_1","Kaspi",-0.63678,0.5806,"full_february","DAY_OF_WEEK"
"3289",2020-04-26,"GEO","GADM","GEO.11.4_1","Kaspi",-0.53525,0.53211,"full_february","DAY_OF_WEEK"
"3290",2020-04-27,"GEO","GADM","GEO.11.4_1","Kaspi",-0.17809,0.347,"full_february","DAY_OF_WEEK"
"3291",2020-04-28,"GEO","GADM","GEO.11.4_1","Kaspi",-0.20879,0.39594,"full_february","DAY_OF_WEEK"
"3292",2020-04-29,"GEO","GADM","GEO.11.4_1","Kaspi",-0.41819,0.41814,"full_february","DAY_OF_WEEK"
"3293",2020-04-30,"GEO","GADM","GEO.11.4_1","Kaspi",-0.45457,0.41464,"full_february","DAY_OF_WEEK"
"3294",2020-05-01,"GEO","GADM","GEO.11.4_1","Kaspi",-0.46817,0.423,"full_february","DAY_OF_WEEK"
"3295",2020-05-02,"GEO","GADM","GEO.11.4_1","Kaspi",-0.44232,0.44786,"full_february","DAY_OF_WEEK"
"3296",2020-05-03,"GEO","GADM","GEO.11.4_1","Kaspi",-0.39892,0.44503,"full_february","DAY_OF_WEEK"
"3297",2020-05-04,"GEO","GADM","GEO.11.4_1","Kaspi",-0.4003,0.42803,"full_february","DAY_OF_WEEK"
"3298",2020-05-05,"GEO","GADM","GEO.11.4_1","Kaspi",-0.39721,0.45123,"full_february","DAY_OF_WEEK"
"3299",2020-05-06,"GEO","GADM","GEO.11.4_1","Kaspi",-0.44685,0.44252,"full_february","DAY_OF_WEEK"
"3300",2020-05-07,"GEO","GADM","GEO.11.4_1","Kaspi",-0.42996,0.44847,"full_february","DAY_OF_WEEK"
"3301",2020-05-08,"GEO","GADM","GEO.11.4_1","Kaspi",-0.4133,0.40519,"full_february","DAY_OF_WEEK"
"3302",2020-05-09,"GEO","GADM","GEO.11.4_1","Kaspi",-0.45515,0.4731,"full_february","DAY_OF_WEEK"
"3303",2020-05-10,"GEO","GADM","GEO.11.4_1","Kaspi",-0.40934,0.49074,"full_february","DAY_OF_WEEK"
"3304",2020-05-11,"GEO","GADM","GEO.11.4_1","Kaspi",-0.14809,0.364,"full_february","DAY_OF_WEEK"
"3305",2020-05-12,"GEO","GADM","GEO.11.4_1","Kaspi",-0.12127,0.34619,"full_february","DAY_OF_WEEK"
"3306",2020-05-13,"GEO","GADM","GEO.11.4_1","Kaspi",-0.15481,0.33941,"full_february","DAY_OF_WEEK"
"3307",2020-05-14,"GEO","GADM","GEO.11.4_1","Kaspi",-0.17822,0.32822,"full_february","DAY_OF_WEEK"
"3308",2020-05-15,"GEO","GADM","GEO.11.4_1","Kaspi",-0.1714,0.33793,"full_february","DAY_OF_WEEK"
"3309",2020-05-16,"GEO","GADM","GEO.11.4_1","Kaspi",-0.22438,0.36078,"full_february","DAY_OF_WEEK"
"3310",2020-05-17,"GEO","GADM","GEO.11.4_1","Kaspi",-0.0519,0.35147,"full_february","DAY_OF_WEEK"
"3311",2020-05-18,"GEO","GADM","GEO.11.4_1","Kaspi",-0.13132,0.31318,"full_february","DAY_OF_WEEK"
"3312",2020-05-19,"GEO","GADM","GEO.11.4_1","Kaspi",-0.10335,0.33207,"full_february","DAY_OF_WEEK"
"3313",2020-05-20,"GEO","GADM","GEO.11.4_1","Kaspi",-0.21791,0.32771,"full_february","DAY_OF_WEEK"
"3314",2020-05-21,"GEO","GADM","GEO.11.4_1","Kaspi",-0.1931,0.32752,"full_february","DAY_OF_WEEK"
"3315",2020-05-22,"GEO","GADM","GEO.11.4_1","Kaspi",-0.22972,0.34096,"full_february","DAY_OF_WEEK"
"3316",2020-05-23,"GEO","GADM","GEO.11.4_1","Kaspi",-0.19289,0.37136,"full_february","DAY_OF_WEEK"
"3317",2020-05-24,"GEO","GADM","GEO.11.4_1","Kaspi",-0.08015,0.35618,"full_february","DAY_OF_WEEK"
"3318",2020-05-25,"GEO","GADM","GEO.11.4_1","Kaspi",-0.03803,0.361,"full_february","DAY_OF_WEEK"
"3319",2020-05-26,"GEO","GADM","GEO.11.4_1","Kaspi",-0.06495,0.34515,"full_february","DAY_OF_WEEK"
"3320",2020-05-27,"GEO","GADM","GEO.11.4_1","Kaspi",-0.07822,0.29736,"full_february","DAY_OF_WEEK"
"3321",2020-05-28,"GEO","GADM","GEO.11.4_1","Kaspi",-0.13184,0.29846,"full_february","DAY_OF_WEEK"
"3322",2020-05-29,"GEO","GADM","GEO.11.4_1","Kaspi",-0.14947,0.2952,"full_february","DAY_OF_WEEK"
"3323",2020-05-30,"GEO","GADM","GEO.11.4_1","Kaspi",-0.05629,0.33222,"full_february","DAY_OF_WEEK"
"3324",2020-05-31,"GEO","GADM","GEO.11.4_1","Kaspi",-0.00668,0.31346,"full_february","DAY_OF_WEEK"
"3325",2020-06-01,"GEO","GADM","GEO.11.4_1","Kaspi",0.05666,0.25798,"full_february","DAY_OF_WEEK"
"3326",2020-06-02,"GEO","GADM","GEO.11.4_1","Kaspi",0.06238,0.28629,"full_february","DAY_OF_WEEK"
"3327",2020-06-03,"GEO","GADM","GEO.11.4_1","Kaspi",-0.03552,0.30194,"full_february","DAY_OF_WEEK"
"3328",2020-06-04,"GEO","GADM","GEO.11.4_1","Kaspi",-0.11721,0.28172,"full_february","DAY_OF_WEEK"
"3329",2020-06-05,"GEO","GADM","GEO.11.4_1","Kaspi",-0.1318,0.30841,"full_february","DAY_OF_WEEK"
